80103,"10710 Copper Ridge Dr","Louisville","KY","40241"
80104,"5213 Sand Lake Dr","Louisville","KY","40272"
80105,"3825 Mamaroneck Rd","Louisville","KY","40218"
80106,"7122 Blair Creek Way","Louisville","KY","40229"
80107,"8002 Beechdale Ct","Louisville","KY","40220"
80108,"6621 Hunters Creek Blvd","Louisville","KY","40258"
80109,"7704 Annalisa Dr","Louisville","KY","40291"
80110,"10705 Waycross Ave","Louisville","KY","40229"
80111,"3919 Rock Bay Dr","Louisville","KY","40245"
80112,"7229 Durst Dr","Louisville","KY","40258"
80113,"8401 3rd Street Rd","Louisville","KY","40272"
80114,"1321 Oakwood Ave","Louisville","KY","40215"
80115,"3603 Johnston Way","Louisville","KY","40220"
80116,"4308 Cloverleaf Dr","Louisville","KY","40216"
80117,"4332 Sadie Ln","Louisville","KY","40216"
80118,"248 Stonehenge Dr","Apt 103","Louisville",
80119,"1815 Gardiner Ln","Apt B17","Louisville",
80120,"2414 Branning Rd","Louisville","KY","40222"
80121,"1730 Model Rd","Louisville","KY","40216"
80122,"603 Fenley Ave","Louisville","KY","40222"
80123,"3341 W Kentucky St","Louisville","KY","40211"
80124,"1215 Wellington Pl","Louisville","KY","40207"
80125,"2528 Rockford Ln","Louisville","KY","40216"
80126,"1718 Odaniel Ave","Apt 20","Louisville",
80127,"1914 Bank St","Louisville","KY","40203"
80128,"4003 Gunn Ct","Louisville","KY","40229"
80129,"12405 Aquarius Rd","Louisville","KY","40243"
80130,"1003 Girard Ct","Louisville","KY","40222"
80131,"8001 Magnolia Ridge Ct","Unit 102","Louisville",
80132,"3015 Tremont Dr","Louisville","KY","40205"
80133,"9310 Pine Lake Dr","Unit 202","Louisville",
80134,"5800 Loretta St","Louisville","KY","40213"
80135,"1432 Forest Dr","Louisville","KY","40219"
80136,"3508 Ramblin Creek Rd","Louisville","KY","40299"
80137,"14 Nichols Dr","Louisville","KY","40215"
80138,"7801 Daffodil Dr","Louisville","KY","40258"
80139,"8304 Smithton Rd","Louisville","KY","40219"
80140,"8304 Casualwood Way","Louisville","KY","40291"
80141,"5804 Janet Lee Dr","Louisville","KY","40291"
80142,"2363 Valley Vista Rd","Louisville","KY","40205"
80143,"410 Bromwell Dr","Louisville","KY","40245"
80144,"906 Beechwood Rd","Louisville","KY","40207"
80145,"3601 Wheeler Ave","Louisville","KY","40215"
80146,"509 Wendover Ave","Louisville","KY","40207"
80147,"413 Macon Ave","Louisville","KY","40207"
80148,"2208 Date St","Louisville","KY","40210"
80149,"2627 Garland Ave","Louisville","KY","40211"
80150,"13405 Kristen Leigh Ct","Louisville","KY","40299"
80151,"2140 Bonnycastle Ave","Apt 2B","Louisville",
80152,"411 Revolutionary Rd","Louisville","KY","40214"
80153,"1840 Tyler Pkwy","Louisville","KY","40204"
80154,"64 College Ct","Louisville","KY","40203"
80155,"1800 Deer Park Ave","Louisville","KY","40205"
80156,"4926 S 3rd St","Louisville","KY","40214"
80157,"1800 Casselberry Rd","Louisville","KY","40205"
80158,"4108 Barbourview Dr","Louisville","KY","40241"
80159,"9303 Stonestreet Rd","Unit 113","Louisville",
80160,"8802 Denington Dr","Louisville","KY","40222"
80161,"12409 Crosswinds Dr","Louisville","KY","40243"
80162,"9715 Forestwood Dr","Louisville","KY","40299"
80163,"715 La Fontenay Ct","Louisville","KY","40223"
80164,"5411 Hickory Hill Rd","Louisville","KY","40214"
80165,"5704 Hasbrook Dr","Louisville","KY","40229"
80166,"3705 Willow Ave","Louisville","KY","40299"
80167,"2957 Six Mile Ln","Louisville","KY","40220"
80168,"1328 Lynmar Dr","Apt 5","Louisville",
80169,"1915 Cedar St","Louisville","KY","40203"
80170,"7503 Springvale Dr","Louisville","KY","40241"
80171,"1912 Wrocklage Ave","Louisville","KY","40205"
80172,"4203 Gaudet Rd","Louisville","KY","40299"
80173,"113 Holliswood Rd","Louisville","KY","40222"
80174,"3914 Landherr Dr","Louisville","KY","40299"
80175,"2629 Titleist Rd","Louisville","KY","40242"
80176,"1568 Cherokee Rd","Louisville","KY","40205"
80177,"10718 Vine Hill Dr","Louisville","KY","40299"
80178,"6405 Saddleview Ct","Louisville","KY","40228"
80179,"1009 Pitchford Rd","Louisville","KY","40219"
80180,"4605 Unseld Blvd","Louisville","KY","40218"
80181,"1346 Poplar Level Rd","Louisville","KY","40217"
80182,"1843 W Kentucky St","Louisville","KY","40210"
80183,"1127 Blackthorn Rd","Louisville","KY","40299"
80184,"7109 Welchire Falls Dr","Louisville","KY","40228"
80185,"5251 Craigs Creek Dr","Louisville","KY","40241"
80186,"2423 Ridgeview Ave","Louisville","KY","40220"
80187,"6418 Renate Rd","Louisville","KY","40291"
80188,"4409 White Pine Way","Louisville","KY","40241"
80189,"10909 Sweet Water Dr","Louisville","KY","40241"
80190,"8923 Old South Park Rd","Louisville","KY","40219"
80191,"5909 Woodhaven Ridge Ct","Louisville","KY","40291"
80192,"6816 Fallen Leaf Cir","Louisville","KY","40241"
80193,"12209 Davidson Dr","Louisville","KY","40243"
80194,"4024 Poplar Level Rd","Apt 3","Louisville",
80195,"319 Kilmory Ave","Louisville","KY","40214"
80196,"3760 Rosemont Blvd","Louisville","KY","40218"
80197,"5410 Cooper Chapel Rd","Louisville","KY","40229"
80198,"6418 Renate Rd","Unit 6418","Louisville",
80199,"9004 Jessica Leigh Dr","Louisville","KY","40228"
80200,"3608 Powell Ave","Louisville","KY","40215"
80201,"755 N Hite Ave","Apt 1","Louisville",
80202,"2914 Cromarty Way","Louisville","KY","40218"
80203,"4308 Dawkins Ct","Louisville","KY","40229"
80204,"10712 Copper Ridge Dr","Louisville","KY","40241"
80205,"4605 Kiefer Rd","Louisville","KY","40216"
80206,"5204 Monticello Ave","Louisville","KY","40218"
80207,"3305 Dr William G Weathers Dr","Louisville","KY","40211"
80208,"2700 Tucker Station Rd","Louisville","KY","40299"
80209,"7511 Russell Ave","Louisville","KY","40258"
80210,"7510 Jamaica Dr","Louisville","KY","40214"
80211,"4021 Whiteblossom Estates Ct","Louisville","KY","40241"
80212,"6110 Pendleton Rd","Louisville","KY","40272"
80213,"2312 Lower Hunters Trce","Louisville","KY","40216"
80214,"9401 Magnolia Ridge Dr","Unit 202","Louisville",
80215,"2606 Oregon Ave","Louisville","KY","40210"
80216,"1102 E Breckinridge St","Louisville","KY","40204"
80217,"8511 Pennsylvania Run Rd","Louisville","KY","40228"
80218,"9633 Fairmount Rd","Louisville","KY","40291"
80219,"5933 Brandon Dunes Dr","Louisville","KY","40228"
80220,"922 Brentwood Ave","Louisville","KY","40215"
80221,"9204 3rd Street Rd","Louisville","KY","40272"
80222,"300 N Shawnee Ter","Louisville","KY","40212"
80223,"11210 Fantasy Trl","Louisville","KY","40229"
80224,"360 Wild Way","Louisville","KY","40229"
80225,"13031 Bessels Blvd","Louisville","KY","40272"
80226,"3311 Dr William G Weathers Dr","Louisville","KY","40211"
80227,"2326 Broadmeade Rd","Louisville","KY","40205"
80228,"5302 Mount Marcy Rd","Louisville","KY","40216"
80229,"4330 S 3rd St","Louisville","KY","40214"
80230,"8902 Swan Hill Rd","Louisville","KY","40241"
80231,"221 Prairie Dr","Louisville","KY","40229"
80232,"4410 Clarene Dr","Louisville","KY","40216"
80233,"1573 Sadie Ln","Louisville","KY","40216"
80234,"3709 Stonyrun Cir","Louisville","KY","40220"
80235,"4208 Kurtz Ave","Louisville","KY","40229"
80236,"3729 Marvin Ave","Louisville","KY","40218"
80237,"3210 Poplar View Dr","Louisville","KY","40216"
80238,"4525 Norene Ln","Louisville","KY","40219"
80239,"3918 Vermont Ave","Louisville","KY","40211"
80240,"818 La Fontenay Ct","Louisville","KY","40223"
80241,"5205 Bannon Crossings Dr","Louisville","KY","40218"
80242,"1926 Goldsmith Ln","Unit 70","Louisville",
80243,"5414 Sunnybrook Dr","Louisville","KY","40214"
80244,"10503 Vining Pl","Apt 201","Louisville",
80245,"1718 Mae Street Kidd Ave","Louisville","KY","40211"
80246,"3503 Coronado Dr","Louisville","KY","40241"
80247,"324 Shelby Cir","Louisville","KY","40229"
80248,"3308 Kirby Ave","Louisville","KY","40211"
80249,"7804 Meadow Breeze Ct","Louisville","KY","40291"
80250,"12600 Westport Ridge Way","Louisville","KY","40245"
80251,"3904 Stonyrun Dr","Louisville","KY","40220"
80252,"7906 Kingman Way","Louisville","KY","40220"
80253,"4316 Hickoryview Dr","Louisville","KY","40299"
80254,"1512 Indiana Ave","Louisville","KY","40213"
80255,"306 Castleview Dr","Louisville","KY","40207"
80256,"2323 Rowan St","Louisville","KY","40212"
80257,"6701 Vandre Ave","Louisville","KY","40228"
80258,"914 Willow Pointe Dr","Louisville","KY","40299"
80259,"5810 Lake Erie Dr","Louisville","KY","40291"
80260,"6603 Memory Ln","Louisville","KY","40258"
80261,"5612 W Pages Ln","Louisville","KY","40258"
80262,"1107 Baxter Ave","Louisville","KY","40204"
80263,"106 E Amherst Ave","Louisville","KY","40214"
80264,"1530 Castlewood Ave","Louisville","KY","40204"
80265,"4208 Davco Way","Louisville","KY","40241"
80266,"8804 Brittany Dr","Louisville","KY","40220"
80267,"9216 Cedar Creek Rd","Louisville","KY","40291"
80268,"1516 Hemlock St","Louisville","KY","40211"
80269,"8700 Michael Ray Dr","Louisville","KY","40219"
80270,"204 Highwood Dr","Louisville","KY","40206"
80271,"2013 Garrs Ln","Louisville","KY","40216"
80272,"8711 Ferndale Rd","Louisville","KY","40291"
80273,"5441 Bruce Ave","Louisville","KY","40214"
80274,"4904 Bridle Bend Way","Louisville","KY","40299"
80275,"9218 Cedar Creek Rd","Louisville","KY","40291"
80276,"6019 Clearwater Cir","Louisville","KY","40219"
80277,"3024 Leman Dr","Louisville","KY","40220"
80278,"8902 Raintree Dr","Louisville","KY","40220"
80279,"3316 Frontier Trl","Louisville","KY","40220"
80280,"2012 Obrien Ct","Louisville","KY","40216"
80281,"1507 S 28th St","Louisville","KY","40211"
80282,"8415 Roseborough Rd","Louisville","KY","40228"
80283,"1910 Strathmoor Blvd","Louisville","KY","40205"
80284,"10700 Kings Crown Dr","Louisville","KY","40059"
80285,"4008 Wooded Way","Louisville","KY","40219"
80286,"5307 Rolling Rock Ct","Unit 103","Louisville",
80287,"1643 Stafford Ave","Louisville","KY","40216"
80288,"1604 Cherokee Rd","Apt 2","Louisville",
80289,"710 Finzer St","Louisville","KY","40203"
80290,"14104 Beckley Trce","Louisville","KY","40245"
80291,"1006 Colonel Anderson Pkwy","Louisville","KY","40222"
80292,"169 Pope St","Louisville","KY","40206"
80293,"3803 Yardley Ct","Unit 205","Louisville",
80294,"183 N Ewing Ave","Louisville","KY","40206"
80295,"2140 Bonnycastle Ave","Apt 9A","Louisville",
80296,"3130 Hewitt Ave","Louisville","KY","40220"
80297,"6802 Caitlynn Way","Louisville","KY","40229"
80298,"3415 Bryan Way","Louisville","KY","40220"
