"56890","1915 Woodbourne Ave, Louisville, KY, 40205","Match","Exact","1915 WOODBOURNE AVE, LOUISVILLE, KY, 40205","-85.691733721022,38.2229429125","96852948","L"
"56891","2079 Douglass Blvd, Apt 9, Louisville, ","No_Match"
"55560","2211 Garrs Ln, Louisville, KY, 40216","Match","Exact","2211 GARRS LN, LOUISVILLE, KY, 40216","-85.824171439777,38.189775840135","96838955","R"
"54233","3101 Springfield Dr, Apt 2, Louisville, ","No_Match"
"55564","623 E Caldwell St, Louisville, KY, 40203","Match","Exact","623 E CALDWELL ST, LOUISVILLE, KY, 40203","-85.74347147776,38.238814207258","96846167","L"
"56896","2005 Woodbourne Ave, Apt 3, Louisville, ","No_Match"
"54232","3101 Springfield Dr, Apt 5, Louisville, ","No_Match"
"55563","204 Pepperbush Rd, Louisville, KY, 40207","Match","Exact","204 PEPPERBUSH RD, LOUISVILLE, KY, 40207","-85.667719999055,38.259197095302","96881642","R"
"56897","2012 Douglass Blvd, Apt 4, Louisville, ","No_Match"
"54231","3101 Springfield Dr, Apt 4, Louisville, ","No_Match"
"55562","793 Dublin Cir, Louisville, KY, 40229","Match","Exact","793 DUBLIN CIR, LOUISVILLE, KY, 40229","-85.660996334342,38.075177836004","47748429","L"
"56898","2017 Woodbourne Ave, Louisville, KY, 40205","Match","Exact","2017 WOODBOURNE AVE, LOUISVILLE, KY, 40205","-85.690903581843,38.224302764566","96852997","L"
"54230","3101 Springfield Dr, Apt 1, Louisville, ","No_Match"
"55561","835 Perennial Dr, Louisville, KY, 40217","Match","Exact","835 PERENNIAL DR, LOUISVILLE, KY, 40217","-85.736117212856,38.210186023124","640117946","L"
"56899","2127 Woodbourne Ave, Louisville, KY, 40205","Match","Exact","2127 WOODBOURNE AVE, LOUISVILLE, KY, 40205","-85.688954957044,38.225307956397","96853000","L"
"54237","110 Cornell Pl, Louisville, KY, 40207","Match","Exact","110 CORNELL PL, LOUISVILLE, KY, 40207","-85.663920374166,38.253433347399","96852458","R"
"55568","515 Harris Pl, Louisville, KY, 40222","Match","Exact","515 HARRIS PL, LOUISVILLE, KY, 40222","-85.618412984321,38.254364299543","96893514","R"
"56892","2112 Woodbourne Ave, Louisville, KY, 40205","Match","Exact","2112 WOODBOURNE AVE, LOUISVILLE, KY, 40205","-85.689190703669,38.225049995483","96853000","R"
"54236","6608 Rebecca Ln, Louisville, KY, 40258","Match","Exact","6608 REBECCA LN, LOUISVILLE, KY, 40258","-85.869735816976,38.159250354811","96837472","R"
"55567","603 Old Harrods Creek Rd, Louisville, KY, 40223","Match","Exact","603 OLD HARRODS CREEK RD, LOUISVILLE, KY, 40223","-85.545335051942,38.253638779108","96865216","R"
"56893","1921 Woodbourne Ave, Louisville, KY, 40205","Match","Exact","1921 WOODBOURNE AVE, LOUISVILLE, KY, 40205","-85.691742132305,38.223026424592","96852948","L"
