"30260","6804 Cross Country Ct, Louisville, KY, 40291","Match","Exact","6804 CROSS COUNTRY CT, LOUISVILLE, KY, 40291","-85.600548283133,38.148891526979","96866561","L"
"31591","1219 Belmar Dr, Louisville, KY, 40213","Match","Exact","1219 BELMAR DR, LOUISVILLE, KY, 40213","-85.728252328951,38.195342398622","96847622","L"
"31590","3208 Mildred Dr, Louisville, KY, 40216","Match","Exact","3208 MILDRED DR, LOUISVILLE, KY, 40216","-85.821431468382,38.208000577633","96837046","R"
"30266","7604 Nottoway Cir, Louisville, KY, 40214","Match","Exact","7604 NOTTOWAY CIR, LOUISVILLE, KY, 40214","-85.80664628048,38.16137895906","96905613","R"
"31597","3351 Peachtree Ave, Louisville, KY, 40215","Match","Exact","3351 PEACHTREE AVE, LOUISVILLE, KY, 40215","-85.778549085284,38.199827244177","618508498","L"
"30265","1706 Grenade Ave, Louisville, KY, 40213","Match","Exact","1706 GRENADE AVE, LOUISVILLE, KY, 40213","-85.710840430225,38.204086177828","96847789","R"
"31596","9400 Walhampton Dr, Louisville, KY, 40242","Match","Exact","9400 WALHAMPTON DR, LOUISVILLE, KY, 40242","-85.577852755159,38.282022706511","96863549","R"
"30268","10613 Park Ave, Louisville, KY, 40299","Match","Exact","10613 PARK AVE, LOUISVILLE, KY, 40299","-85.560747439136,38.192631233362","96866859","L"
"31599","4040 Glenhurst Ave, Louisville, KY, 40216","Match","Exact","4040 GLENHURST AVE, LOUISVILLE, KY, 40216","-85.813794974092,38.191092937206","96839129","R"
"30267","9006 Westport Rd, Louisville, KY, 40242","Match","Exact","9006 WESTPORT RD, LOUISVILLE, KY, 40242","-85.586387048145,38.282120737126","640115764","R"
"31598","3723 Warren Ave, Louisville, KY, 40215","Match","Exact","3723 WARREN AVE, LOUISVILLE, KY, 40215","-85.776451702055,38.190706928145","96848596","L"
"30262","4617 Haeringdon Dr, Louisville, KY, 40299","Match","Exact","4617 HAERINGDON DR, LOUISVILLE, KY, 40299","-85.594769210711,38.179526041511","96866241","L"
"31593","2502 Harmony Rd, Louisville, KY, 40299","Match","Exact","2502 HARMONY RD, LOUISVILLE, KY, 40299","-85.579185284502,38.209455231798","96864816","R"
"30261","510 Candlelight Ln, Louisville, KY, 40214","Match","Exact","510 CANDLELIGHT LN, LOUISVILLE, KY, 40214","-85.774140868072,38.129924470059","96849653","L"
"31592","4209 Monticello Ave, Louisville, KY, 40218","Match","Exact","4209 MONTICELLO AVE, LOUISVILLE, KY, 40218","-85.666286688481,38.189558047185","96858207","L"
